1780487278.764,data_recording_center,0.4018,6.7026,0.8339,-5.1223,0.3137,-0.3736,0.2536
1780487280.994,data_recording_front,0.7379,7.2644,0.5649,-6.2662,0.3423,2.0162,0.2106
1780487285.034,data_recording_left,0.3863,6.1849,-0.5172,-4.8617,-1.0299,-0.8670,0.2826
1780487288.926,data_recording_right,0.6272,5.7002,0.7284,-3.7990,0.4625,-1.8991,0.2192
1780487292.804,data_recording_back,0.0180,6.1231,1.0811,-4.7663,1.9429,-0.8281,0.1722
